Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2961","Aquatic Products, Other","2004","2004","tonnes","108","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2961","Aquatic Products, Other","2005","2005","tonnes","4204","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2961","Aquatic Products, Other","2006","2006","tonnes","5451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2961","Aquatic Products, Other","2007","2007","tonnes","7588","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2961","Aquatic Products, Other","2008","2008","tonnes","10772","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2961","Aquatic Products, Other","2009","2009","tonnes","8934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2961","Aquatic Products, Other","2010","2010","tonnes","9324","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2961","Aquatic Products, Other","2011","2011","tonnes","10739","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2961","Aquatic Products, Other","2012","2012","tonnes","3834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2961","Aquatic Products, Other","2013","2013","tonnes","5282","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1961","1961","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1962","1962","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1963","1963","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1964","1964","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1965","1965","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1966","1966","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1967","1967","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1968","1968","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1969","1969","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1970","1970","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1971","1971","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1972","1972","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1973","1973","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1974","1974","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1975","1975","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1976","1976","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1977","1977","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1978","1978","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1979","1979","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1980","1980","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1981","1981","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1982","1982","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1983","1983","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1984","1984","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1985","1985","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1986","1986","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1987","1987","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1988","1988","g/capita/day","0.08","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1989","1989","g/capita/day","0.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1990","1990","g/capita/day","0.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1991","1991","g/capita/day","0.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1992","1992","g/capita/day","0.39","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1993","1993","g/capita/day","0.4","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1994","1994","g/capita/day","0.34","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1995","1995","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1996","1996","g/capita/day","0.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1997","1997","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1998","1998","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","1999","1999","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","2000","2000","g/capita/day","0.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","2001","2001","g/capita/day","0.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","2002","2002","g/capita/day","0.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","2003","2003","g/capita/day","0.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","2004","2004","g/capita/day","0.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","2005","2005","g/capita/day","0.56","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2961","Aquatic Products, Other","2006","2006","g/capita/day","0.72","Fc","Calculated data"
